passer_player_id,passer_player_name,week,passing_yards,passing_tds,interceptions,pass_attempts,rusher_player_id,rushing_yards,rushing_tds,fumbles_lost,fantasy_points,recent_team,opponent_team,def_qb_fp_allowed_roll5,qb_fp_roll5,league_qb_fp_allowed,proj_baseline,proj_adj,def_delta,proj_shrunk_02
00-0026498,M.Stafford,7,182.0,5.0,0.0,33.0,00-0026498,1.0,0.0,0.0,27.380001,LA,JAX,17.426000022888182,19.092000198364257,15.190001,19.092000198364257,21.327999687194822,2.235999488830565,19.53920009613037
00-0026498,M.Stafford,9,281.0,4.0,0.0,34.0,00-0026498,-4.0,0.0,0.0,26.84,LA,NO,15.687999725341797,21.10400047302246,17.785,21.10400047302246,19.007000350952147,-2.0970001220703125,20.684600448608396
00-0026498,M.Stafford,10,280.0,4.0,0.0,37.0,00-0026498,-3.0,0.0,0.0,26.900002,LA,SF,21.680000495910644,23.70400047302246,14.004286,23.70400047302246,31.379715156555175,7.675714683532714,25.239143409729003
00-0026498,M.Stafford,11,130.0,2.0,0.0,28.0,,0.0,0.0,0.0,13.2,LA,SEA,16.693999671936034,23.604000854492188,13.483999,23.604000854492188,26.814001274108886,3.210000419616698,24.246000938415527
00-0026498,M.Stafford,12,273.0,3.0,0.0,36.0,,0.0,0.0,0.0,22.92,LA,TB,17.555999851226808,21.132000541687013,13.55,21.132000541687013,25.138000202178958,4.005999660491945,21.9332004737854
00-0026498,M.Stafford,13,243.0,2.0,2.0,30.0,00-0026498,-1.0,0.0,0.0,13.620001,LA,CAR,8.777999973297119,23.448000526428224,14.141562,23.448000526428224,18.084438037872317,-5.363562488555909,22.375288028717044
00-0026498,M.Stafford,14,281.0,3.0,0.0,31.0,,0.0,0.0,0.0,23.24,LA,ARI,15.043999671936035,20.696000480651854,14.376429,20.696000480651854,21.363571548461913,0.6675710678100586,20.829514694213866
00-0026498,M.Stafford,15,368.0,2.0,1.0,40.0,00-0026498,2.0,0.0,0.0,20.920002,LA,DET,17.810000228881837,19.97600040435791,16.586876,19.97600040435791,21.199124717712404,1.223124313354493,20.22062526702881
00-0026498,M.Stafford,16,457.0,3.0,0.0,49.0,00-0026498,6.0,0.0,0.0,30.880001,LA,SEA,8.672000122070312,18.780000495910645,13.793646,18.780000495910645,13.658354759216309,-5.121645736694337,17.755671348571777
00-0027973,A.Dalton,4,58.0,1.0,0.0,6.0,,0.0,0.0,0.0,6.3199997,CAR,NE,11.93999995291233,20.17500066757202,15.64,20.17500066757202,16.475000277161598,-3.7000003904104233,19.43500058948994
00-0027973,A.Dalton,7,60.0,0.0,0.0,8.0,00-0027973,-2.0,0.0,0.0,2.2,CAR,NYJ,16.2879997253418,16.02500057220459,15.190001,16.02500057220459,17.12299976348877,1.097999191284181,16.244600410461427
00-0027973,A.Dalton,8,175.0,0.0,1.0,31.0,00-0027973,1.0,0.0,1.0,3.1,CAR,BUF,10.338000106811524,13.17000037431717,15.449999,13.17000037431717,8.058001625537873,-5.111998748779296,12.14760062456131
00-0028118,T.Taylor,2,56.0,1.0,0.0,13.0,00-0028118,21.0,0.0,0.0,8.34,NYJ,BUF,18.864999771118164,9.813333908716837,16.66625,9.813333908716837,12.012083450953165,2.198749542236328,10.253083817164102
00-0028118,T.Taylor,3,197.0,2.0,1.0,40.0,00-0028118,48.0,0.0,0.0,18.68,NYJ,TB,14.820000052452087,5.619999965031941,13.318125,5.619999965031941,7.121875246365865,1.5018752813339233,5.920375021298726
00-0028118,T.Taylor,7,126.0,0.0,2.0,25.0,00-0028118,11.0,0.0,0.0,2.1399999,NYJ,CAR,14.611999464035033,8.885000050067902,15.190001,8.885000050067902,8.306998980045318,-0.5780010700225837,8.769399836063386
00-0028118,T.Taylor,12,222.0,1.0,1.0,31.0,00-0028118,19.0,0.0,0.0,12.78,NYJ,BAL,9.719999933242798,7.840000092983246,13.55,7.840000092983246,4.009999835491181,-3.830000257492065,7.074000041484833
00-0028118,T.Taylor,13,172.0,1.0,0.0,35.0,00-0028118,44.0,1.0,0.0,21.28,NYJ,ATL,16.51800012588501,10.485000014305115,14.141562,10.485000014305115,12.861437678337097,2.3764376640319824,10.96028754711151
00-0028118,T.Taylor,14,6.0,0.0,1.0,4.0,,0.0,0.0,0.0,-1.76,NYJ,MIA,16.960000038146973,12.644000148773193,14.376429,12.644000148773193,15.227571582794189,2.583571434020996,13.160714435577392
00-0029263,R.Wilson,1,168.0,0.0,0.0,39.0,00-0029263,44.0,0.0,0.0,11.12,NYG,WAS,20.88749933242798,13.720000147819519,17.265,13.720000147819519,17.34250009059906,3.622499942779541,14.444500136375428
00-0029263,R.Wilson,2,450.0,3.0,1.0,44.0,00-0029263,23.0,0.0,0.0,30.3,NYG,DAL,17.13749933242798,11.830000042915344,16.66625,11.830000042915344,12.301249146461487,0.4712491035461426,11.924249863624572
00-0029263,R.Wilson,3,160.0,0.0,2.0,34.0,00-0029263,27.0,0.0,0.0,5.1000004,NYG,KC,13.487500667572021,18.869999885559082,13.318125,18.869999885559082,19.03937578201294,0.16937589645385742,18.903875064849853
00-0029263,R.Wilson,4,8.0,0.0,0.0,2.0,,0.0,0.0,0.0,0.32,NYG,LAC,17.040000200271606,16.950000047683716,15.64,16.950000047683716,18.34999990463257,1.3999998569488525,17.230000019073486
00-0029263,R.Wilson,6,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,NYG,PHI,14.312000179290772,11.7099998742342,15.825,11.7099998742342,10.197000244259835,-1.5129996299743649,11.407399948239327
00-0029263,R.Wilson,10,45.0,0.0,0.0,9.0,00-0029263,12.0,0.0,0.0,3.0,NYG,CHI,18.276000022888184,9.36799989938736,14.004286,9.36799989938736,13.639714109897614,4.271714210510254,10.222342741489411
00-0029604,K.Cousins,3,29.0,0.0,0.0,7.0,,0.0,0.0,0.0,1.16,ATL,CAR,17.045000076293945,8.929999902844429,13.318125,8.929999902844429,12.65687520802021,3.7268753051757812,9.675374963879586
00-0029604,K.Cousins,8,173.0,0.0,0.0,32.0,00-0029604,2.0,0.0,0.0,7.12,ATL,MIA,17.756000518798828,1.645000085234642,15.449999,1.645000085234642,3.95100174844265,2.306001663208008,2.1062004178762437
00-0029604,K.Cousins,11,48.0,0.0,0.0,14.0,00-0029604,2.0,0.0,0.0,2.12,ATL,CAR,11.397999715805053,2.149999961256981,13.483999,2.149999961256981,0.06400042474269796,-2.085999536514283,1.7328000539541244
00-0029604,K.Cousins,12,199.0,2.0,1.0,26.0,00-0029604,5.0,0.0,0.0,14.46,ATL,NO,12.87999963760376,2.5999999344348907,13.55,2.5999999344348907,1.9299993813037872,-0.6700005531311035,2.46599982380867
00-0029604,K.Cousins,13,234.0,1.0,0.0,35.0,,0.0,0.0,0.0,13.36,ATL,NYJ,14.683999824523926,6.214999943971634,14.141562,6.214999943971634,6.757437306642533,0.5424373626708991,6.323487416505814
00-0029604,K.Cousins,14,162.0,0.0,2.0,31.0,,0.0,0.0,0.0,2.48,ATL,SEA,12.001999950408935,7.6439998865127565,14.376429,7.6439998865127565,5.269571232795715,-2.3744286537170414,7.169114155769348
00-0029604,K.Cousins,15,373.0,3.0,0.0,47.0,,0.0,0.0,0.0,26.92,ATL,TB,24.920000076293945,7.907999897003174,16.586876,7.907999897003174,16.241124057769774,8.333124160766602,9.574624729156495
00-0029604,K.Cousins,16,197.0,2.0,1.0,36.0,00-0029604,-3.0,1.0,1.0,17.58,ATL,ARI,19.90799961090088,11.867999935150147,13.793646,11.867999935150147,17.982353687286377,6.114353752136232,13.090870685577393
00-0030565,G.Smith,1,362.0,1.0,1.0,38.0,00-0030565,10.0,0.0,0.0,17.48,LV,NE,4.3524999767541885,14.304999947547913,17.265,14.304999947547913,1.3925005346536636,-12.912499412894249,11.722500064969063
00-0030565,G.Smith,2,180.0,0.0,3.0,46.0,00-0030565,20.0,0.0,0.0,3.1999998,LV,LAC,23.28000020980835,15.059999823570251,16.66625,15.059999823570251,21.673749804496765,6.613749980926514,16.382749819755553
00-0030565,G.Smith,3,289.0,3.0,0.0,35.0,00-0030565,5.0,0.0,0.0,24.060001,LV,WAS,19.557499647140503,12.519999861717224,13.318125,12.519999861717224,18.759374737739563,6.239374876022339,13.767874836921692
00-0030565,G.Smith,4,117.0,2.0,3.0,21.0,00-0030565,31.0,0.0,0.0,9.780001,LV,CHI,17.014999628067017,17.915000200271606,15.64,17.915000200271606,19.28999948501587,1.3749992847442627,18.19000005722046
00-0030565,G.Smith,5,228.0,0.0,2.0,40.0,00-0030565,8.0,0.0,0.0,5.92,LV,IND,15.75499975681305,13.630000352859497,16.651785,13.630000352859497,12.73321521282196,-0.8967851400375366,13.45064332485199
00-0030565,G.Smith,6,174.0,1.0,1.0,25.0,00-0030565,-3.0,0.0,0.0,8.66,LV,TEN,13.609999847412109,12.088000297546387,15.825,12.088000297546387,9.873000335693359,-2.214999961853028,11.645000305175781
00-0030565,G.Smith,7,67.0,0.0,0.0,17.0,00-0030565,1.0,0.0,0.0,2.78,LV,KC,13.41599998474121,10.324000358581543,15.190001,10.324000358581543,8.549999809265136,-1.7740005493164066,9.969200248718261
00-0030565,G.Smith,9,284.0,4.0,1.0,42.0,00-0030565,9.0,0.0,0.0,26.26,LV,JAX,20.424000358581544,10.24000039100647,17.785,10.24000039100647,12.879000902175905,2.639000511169435,10.767800493240356
00-0030565,G.Smith,10,143.0,0.0,1.0,32.0,00-0030565,7.0,0.0,0.0,4.4199996,LV,DEN,12.911999893188476,10.680000162124633,14.004286,10.680000162124633,9.58771424293518,-1.0922859191894538,10.461542978286742
00-0030565,G.Smith,11,238.0,1.0,1.0,46.0,00-0030565,14.0,0.0,0.0,12.92,LV,DAL,20.165999603271484,9.60799994468689,13.483999,9.60799994468689,16.29000029563904,6.682000350952148,10.94440001487732
00-0030565,G.Smith,12,285.0,1.0,0.0,54.0,00-0030565,8.0,0.0,0.0,16.199999,LV,CLE,11.163999712467193,11.00799994468689,13.55,11.00799994468689,8.62199946641922,-2.38600047826767,10.530799849033356
00-0030565,G.Smith,13,165.0,2.0,1.0,28.0,00-0030565,-6.0,0.0,0.0,12.0,LV,LAC,10.384000110626221,12.515999746322631,14.141562,12.515999746322631,8.758437395095825,-3.757562351226806,11.76448727607727
00-0030565,G.Smith,14,116.0,1.0,0.0,24.0,00-0030565,4.0,0.0,0.0,9.039999,LV,DEN,10.109999990463256,14.359999752044677,14.376429,14.359999752044677,10.093571138381957,-4.26642861366272,13.506714029312134
00-0030565,G.Smith,16,201.0,2.0,1.0,26.0,,0.0,0.0,0.0,14.040001,LV,HOU,13.236000251770019,10.915999507904052,13.793646,10.915999507904052,10.358353900909423,-0.5576456069946296,10.804470386505127
00-0031237,T.Bridgewater,12,62.0,0.0,0.0,17.0,00-0031237,6.0,0.0,0.0,3.08,TB,LA,10.765999698638916,12.53999948501587,13.55,12.53999948501587,9.755998992919922,-2.784000492095947,11.983199386596679
00-0031503,J.Winston,11,201.0,0.0,1.0,31.0,00-0031503,10.0,1.0,0.0,13.04,NYG,GB,14.05600004196167,12.41333262125651,13.483999,12.41333262125651,12.985333410898845,0.5720007896423347,12.527732779184976
00-0031503,J.Winston,12,366.0,2.0,1.0,37.0,00-0031503,13.0,0.0,0.0,21.939999,NYG,DET,18.94799976348877,11.359999656677246,13.55,11.359999656677246,16.757999229431153,5.397999572753907,12.439599571228028
00-0031503,J.Winston,15,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,NYG,WAS,16.650000190734865,14.673332532246908,16.586876,14.673332532246908,14.736456807454429,0.06312427520752095,14.685957387288413
00-0032268,M.Mariota,3,207.0,1.0,0.0,22.0,00-0032268,40.0,1.0,1.0,20.279999,WAS,LV,10.432500183582306,17.489999294281006,13.318125,17.489999294281006,14.604374706745148,-2.885624587535858,16.912874376773836
00-0032268,M.Mariota,4,156.0,2.0,1.0,30.0,00-0032268,20.0,0.0,0.0,14.24,WAS,ATL,15.610000014305115,18.41999912261963,15.64,18.41999912261963,18.38999879360199,-0.03000032901763916,18.413999056816102
00-0032268,M.Mariota,7,63.0,0.0,1.0,12.0,00-0032268,34.0,0.0,0.0,3.92,WAS,DAL,25.615999603271483,17.374999284744263,15.190001,17.374999284744263,27.80099835395813,10.425999069213866,19.460199098587037
00-0032268,M.Mariota,8,213.0,1.0,2.0,32.0,00-0032268,28.0,0.0,0.0,11.320001,WAS,KC,11.217999982833863,15.094999313354492,15.449999,15.094999313354492,10.863000440597535,-4.231998872756957,14.2485995388031
00-0032268,M.Mariota,10,213.0,2.0,0.0,25.0,00-0032268,22.0,0.0,0.0,18.720001,WAS,DET,16.457999801635744,12.43999981880188,14.004286,12.43999981880188,14.893713808059694,2.453713989257814,12.930742616653443
00-0032268,M.Mariota,11,213.0,1.0,1.0,31.0,00-0032268,49.0,0.0,0.0,15.42,WAS,MIA,15.324000358581543,13.696000099182129,13.483999,13.696000099182129,15.536001205444336,1.840001106262207,14.06400032043457
00-0032268,M.Mariota,13,294.0,2.0,1.0,53.0,00-0032268,55.0,0.0,0.0,23.26,WAS,DEN,11.141999959945679,12.724000358581543,14.141562,12.724000358581543,9.724437856674195,-2.9995625019073486,12.124087858200074
00-0032268,M.Mariota,14,30.0,0.0,1.0,5.0,00-0032268,7.0,0.0,1.0,-2.1,WAS,MIN,10.651999902725219,14.528000450134277,14.376429,14.528000450134277,10.80357174873352,-3.7244287014007575,13.783114709854125
00-0032268,M.Mariota,15,211.0,1.0,0.0,21.0,00-0032268,43.0,0.0,0.0,16.74,WAS,NYG,18.25799980163574,13.324000453948974,16.586876,13.324000453948974,14.995124340057371,1.671123886108397,13.658225231170654
00-0032268,M.Mariota,16,95.0,0.0,0.0,15.0,00-0032268,-1.0,0.0,0.0,3.7,WAS,PHI,12.807999753952027,14.408000278472901,13.793646,14.408000278472901,13.42235417366028,-0.9856461048126217,14.210871057510376
00-0032764,D.Henry,3,0.0,0.0,0.0,1.0,00-0032764,50.0,1.0,1.0,9.0,BAL,DET,17.600000143051147,13.330000042915344,13.318125,13.330000042915344,17.611875414848328,4.281875371932983,14.18637511730194
00-0032950,C.Wentz,3,173.0,2.0,0.0,23.0,00-0032950,4.0,0.0,0.0,15.32,MIN,CIN,13.545000195503235,12.633333365122477,13.318125,12.633333365122477,12.860208789507547,0.2268754243850708,12.67870844999949
00-0032950,C.Wentz,4,350.0,2.0,2.0,53.0,00-0032950,12.0,0.0,0.0,19.2,MIN,PIT,16.95000022649765,9.986666520436605,15.64,9.986666520436605,11.296666403611502,1.3099998831748962,10.248666497071584
00-0032950,C.Wentz,5,236.0,1.0,0.0,37.0,00-0032950,13.0,0.0,0.0,14.74,MIN,CLE,14.739999771118164,17.086666742960613,16.651785,17.086666742960613,15.174881617228191,-1.9117851257324219,16.70430971781413
00-0032950,C.Wentz,7,313.0,0.0,2.0,44.0,00-0032950,28.0,0.0,0.0,11.320001,MIN,PHI,15.108000183105469,16.420000076293945,15.190001,16.420000076293945,16.337999725341795,-0.08200035095214808,16.403600006103517
00-0032950,C.Wentz,8,144.0,1.0,1.0,32.0,,0.0,0.0,0.0,7.76,MIN,LAC,12.803999900817871,15.145000219345093,15.449999,15.145000219345093,12.499001264572144,-2.645998954772949,14.615800428390504
00-0033077,D.Prescott,1,188.0,0.0,0.0,34.0,00-0033077,3.0,0.0,0.0,7.82,DAL,PHI,18.489999651908875,15.145000219345093,17.265,15.145000219345093,16.37000048160553,1.225000262260437,15.39000027179718
00-0033077,D.Prescott,2,361.0,2.0,1.0,55.0,00-0033077,17.0,0.0,0.0,22.14,DAL,NYG,12.824999809265137,13.270000338554382,16.66625,13.270000338554382,9.428749918937683,-3.841250419616699,12.501750254631043
00-0033077,D.Prescott,3,251.0,1.0,2.0,43.0,,0.0,0.0,0.0,10.04,DAL,CHI,19.209999799728394,14.004999995231628,13.318125,14.004999995231628,19.896875023841858,5.8918750286102295,15.183375000953674
00-0033077,D.Prescott,4,319.0,3.0,0.0,41.0,00-0033077,2.0,1.0,0.0,30.960001,DAL,GB,11.955000042915344,12.830000042915344,15.64,12.830000042915344,9.144999742507935,-3.6850003004074097,12.092999982833863
00-0033077,D.Prescott,5,237.0,4.0,0.0,30.0,00-0033077,28.0,0.0,0.0,28.279999,DAL,NYJ,16.364999771118164,17.740000128746033,16.651785,17.740000128746033,17.45321500301361,-0.2867851257324219,17.68264310359955
00-0033077,D.Prescott,6,261.0,3.0,0.0,34.0,00-0033077,-1.0,0.0,0.0,22.339998,DAL,CAR,12.207999753952027,19.847999858856202,15.825,19.847999858856202,16.230999803543092,-3.6170000553131096,19.12459984779358
00-0033077,D.Prescott,7,264.0,3.0,0.0,31.0,00-0033077,7.0,0.0,0.0,23.260002,DAL,WAS,18.458000946044923,22.75199947357178,15.190001,22.75199947357178,26.019999885559084,3.2680004119873054,23.40559955596924
00-0033077,D.Prescott,8,188.0,0.0,2.0,33.0,00-0033077,31.0,0.0,0.0,6.62,DAL,DEN,14.564000034332276,22.976000022888183,15.449999,22.976000022888183,22.09000120162964,-0.8859988212585446,22.798800258636476
00-0033077,D.Prescott,9,250.0,1.0,1.0,44.0,00-0033077,34.0,0.0,0.0,15.4,DAL,ARI,14.63599967956543,22.292000007629394,17.785,22.292000007629394,19.142999839782714,-3.1490001678466797,21.66219997406006
00-0033077,D.Prescott,11,268.0,4.0,0.0,34.0,00-0033077,-4.0,0.0,0.0,26.320002,DAL,LV,13.379999828338622,19.17999973297119,13.483999,19.17999973297119,19.076000308990476,-0.1039994239807136,19.159199848175046
00-0033077,D.Prescott,12,354.0,2.0,1.0,37.0,00-0033077,9.0,1.0,0.0,27.06,DAL,PHI,12.895999717712403,18.788000297546386,13.55,18.788000297546386,18.133999824523926,-0.6540004730224602,18.657200202941894
00-0033077,D.Prescott,13,320.0,2.0,1.0,40.0,00-0033077,-2.0,0.0,0.0,18.599998,DAL,KC,13.066000127792359,19.73200054168701,14.141562,19.73200054168701,18.656438207626344,-1.0755623340606686,19.516888074874878
00-0033077,D.Prescott,14,376.0,1.0,2.0,53.0,00-0033077,14.0,0.0,0.0,16.44,DAL,DET,18.305999755859375,18.799999809265138,14.376429,18.799999809265138,22.729570960998537,3.9295711517333984,19.58591403961182
00-0033077,D.Prescott,15,294.0,0.0,0.0,40.0,00-0033077,2.0,0.0,0.0,11.96,DAL,MIN,6.841999769210815,20.763999938964844,16.586876,20.763999938964844,11.019123792648315,-9.744876146316528,18.81502470970154
00-0033077,D.Prescott,16,244.0,2.0,0.0,31.0,00-0033077,14.0,0.0,0.0,19.16,DAL,LAC,8.366000032424926,20.076000022888184,13.793646,20.076000022888184,14.648354196548462,-5.427645826339722,18.990470857620238
00-0033077,D.Prescott,17,307.0,2.0,0.0,43.0,00-0033077,24.0,0.0,0.0,22.679998,DAL,WAS,14.83400001525879,18.643999671936037,10.346666,18.643999671936037,23.131333351135254,4.487333679199219,19.54146640777588
00-0033106,J.Goff,1,225.0,1.0,1.0,43.0,00-0033106,-1.0,0.0,0.0,10.9,DET,GB,19.665000677108765,16.53999972343445,17.265,16.53999972343445,18.940001010894775,2.400001287460327,17.019999980926514
00-0033106,J.Goff,2,334.0,5.0,0.0,28.0,00-0033106,6.0,0.0,0.0,33.96,DET,CHI,12.549999833106995,14.615000009536743,16.66625,14.615000009536743,10.498749613761902,-4.116250395774841,13.791749930381775
00-0033106,J.Goff,3,202.0,1.0,0.0,28.0,00-0033106,6.0,0.0,0.0,12.68,DET,BAL,21.490000247955322,18.994999647140503,13.318125,18.994999647140503,27.16687512397766,8.171875476837158,20.629374742507935
00-0033106,J.Goff,4,168.0,2.0,1.0,27.0,,0.0,0.0,0.0,12.719999,DET,CLE,15.210000038146973,19.174999713897705,15.64,19.174999713897705,18.744999408721924,-0.43000030517578125,19.088999652862547
00-0033106,J.Goff,5,258.0,3.0,0.0,27.0,00-0033106,-2.0,0.0,0.0,22.119999,DET,CIN,16.355000495910645,17.5649995803833,16.651785,17.5649995803833,17.26821517944336,-0.2967844009399414,17.505642700195313
00-0033106,J.Goff,6,203.0,2.0,0.0,30.0,00-0033106,7.0,0.0,0.0,16.82,DET,KC,15.636000442504884,18.475999450683595,15.825,18.475999450683595,18.287000083923342,-0.1889993667602532,18.438199577331545
00-0033106,J.Goff,7,241.0,1.0,1.0,33.0,00-0033106,7.0,0.0,0.0,12.34,DET,TB,18.37599983215332,19.659999465942384,15.190001,19.659999465942384,22.845998764038086,3.1859992980957017,20.297199325561525
00-0033106,J.Goff,9,284.0,2.0,0.0,42.0,,0.0,0.0,0.0,19.36,DET,MIN,16.23400011062622,15.335999679565429,17.785,15.335999679565429,13.784999942779539,-1.55099973678589,15.02579973220825
00-0033106,J.Goff,10,320.0,3.0,0.0,33.0,,0.0,0.0,0.0,24.8,DET,WAS,20.410000610351563,16.671999740600587,14.004286,16.671999740600587,23.07771453857422,6.4057147979736335,17.953142700195315
00-0033106,J.Goff,11,255.0,1.0,1.0,39.0,00-0033106,-1.0,0.0,0.0,12.099999,DET,PHI,13.651999855041504,19.087999725341795,13.483999,19.087999725341795,19.256000328063962,0.16800060272216832,19.12159984588623
00-0033106,J.Goff,12,279.0,2.0,1.0,45.0,,0.0,0.0,0.0,17.16,DET,NYG,22.993999862670897,17.083999824523925,13.55,17.083999824523925,26.52799949645996,9.443999671936034,18.972799758911133
00-0033106,J.Goff,13,256.0,2.0,0.0,29.0,00-0033106,24.0,0.0,0.0,20.64,DET,GB,9.055999946594238,17.151999855041502,14.141562,17.151999855041502,12.066437339782713,-5.08556251525879,16.134887351989743
00-0033106,J.Goff,14,309.0,1.0,0.0,35.0,00-0033106,-2.0,0.0,0.0,16.16,DET,DAL,24.367999649047853,18.811999702453612,14.376429,18.811999702453612,28.80357074737549,9.991571044921876,20.810313911437987
00-0033106,J.Goff,15,338.0,3.0,0.0,42.0,,0.0,0.0,0.0,25.52,DET,LA,14.441999816894532,18.171999549865724,16.586876,18.171999549865724,16.02712345123291,-2.144876098632812,17.74302433013916
00-0033106,J.Goff,16,364.0,3.0,0.0,57.0,00-0033106,-1.0,0.0,0.0,26.460001,DET,PIT,17.504000663757324,18.31599979400635,13.793646,18.31599979400635,22.026354598999024,3.710354804992676,19.058070755004884
00-0033106,J.Goff,17,197.0,1.0,2.0,34.0,00-0033106,2.0,0.0,2.0,4.08,DET,MIN,4.24599996805191,21.188000106811522,10.346666,21.188000106811522,15.087333738803862,-6.10066636800766,19.96786683320999
00-0033119,J.Brissett,5,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,ARI,TEN,15.099999904632568,22.195000171661377,16.651785,22.195000171661377,20.64321517944336,-1.5517849922180176,21.884643173217775
00-0033119,J.Brissett,6,320.0,2.0,1.0,46.0,00-0033119,19.0,0.0,0.0,20.699999,ARI,IND,13.787999820709228,17.035000324249268,15.825,17.035000324249268,14.998000335693359,-2.036999988555909,16.627600326538087
00-0033119,J.Brissett,7,279.0,2.0,0.0,42.0,00-0033119,26.0,0.0,0.0,21.76,ARI,GB,16.000000286102296,18.170000076293945,15.190001,18.170000076293945,18.979999828338624,0.8099997520446784,18.332000026702882
00-0033119,J.Brissett,9,261.0,2.0,0.0,36.0,00-0033119,4.0,1.0,0.0,24.839998,ARI,DAL,20.85399971008301,17.230000019073486,17.785,17.230000019073486,20.298999881744386,3.0689998626709,17.843799991607668
00-0033119,J.Brissett,10,258.0,2.0,0.0,50.0,00-0033119,31.0,0.0,0.0,21.42,ARI,SEA,17.771999740600585,16.82499933242798,14.004286,16.82499933242798,20.592713260650633,3.767713928222655,17.57854211807251
00-0033119,J.Brissett,11,452.0,2.0,2.0,58.0,00-0033119,-2.0,0.0,0.0,21.88,ARI,SF,21.948000526428224,17.743999481201172,13.483999,17.743999481201172,26.20800075531006,8.464001274108888,19.436799736022948
00-0033119,J.Brissett,12,317.0,1.0,0.0,55.0,00-0033119,20.0,0.0,0.0,18.68,ARI,JAX,20.356000328063963,22.11999931335449,13.55,22.11999931335449,28.92599945068359,6.8060001373291,23.48119934082031
00-0033119,J.Brissett,13,301.0,2.0,1.0,42.0,00-0033119,16.0,0.0,0.0,19.640001,ARI,TB,19.90399980545044,21.715999603271484,14.141562,21.715999603271484,27.478436946868896,5.762437343597412,22.868487071990966
00-0033119,J.Brissett,14,271.0,2.0,1.0,47.0,00-0033119,22.0,0.0,0.0,19.04,ARI,LA,11.85799961090088,21.29199981689453,14.376429,21.29199981689453,18.773570823669434,-2.518428993225097,20.788314018249512
00-0033119,J.Brissett,15,249.0,3.0,1.0,43.0,00-0033119,6.0,0.0,0.0,20.56,ARI,HOU,11.488000297546387,20.132000350952147,16.586876,20.132000350952147,15.03312473297119,-5.098875617980957,19.112225227355957
00-0033119,J.Brissett,16,203.0,1.0,1.0,33.0,00-0033119,5.0,0.0,0.0,10.62,ARI,ATL,19.069999790191652,19.960000228881835,13.793646,19.960000228881835,25.23635416030884,5.276353931427003,21.015271015167237
00-0033280,C.McCaffrey,13,0.0,0.0,0.0,1.0,00-0033280,53.0,1.0,0.0,11.3,SF,CLE,10.903999483585357,19.480000495910645,14.141562,19.480000495910645,16.242437517642976,-3.23756297826767,18.83248790025711
00-0033319,N.Mullens,14,3.0,0.0,0.0,1.0,00-0033319,-1.0,0.0,0.0,0.019999996,JAX,IND,11.995999717712403,19.746667226155598,14.376429,19.746667226155598,17.366238339742026,-2.380428886413574,19.270581448872882
00-0033357,T.Hill,5,19.0,0.0,0.0,1.0,00-0033357,-1.0,0.0,0.0,0.65999997,NO,NYG,16.484999656677246,19.800000190734863,16.651785,19.800000190734863,19.633214950561523,-0.16678524017333984,19.766643142700197
00-0033357,T.Hill,9,0.0,0.0,0.0,1.0,00-0033357,30.0,0.0,0.0,3.0,NO,LA,16.797999954223634,10.60999971628189,17.785,10.60999971628189,9.622999823093416,-0.9869998931884751,10.412599737644197
00-0033357,T.Hill,10,0.0,0.0,0.0,1.0,00-0033357,20.0,0.0,0.0,2.0,NO,CAR,13.847999715805054,1.8299999833106995,14.004286,1.8299999833106995,1.6737138867378238,-0.15628609657287562,1.7987427639961244
00-0033357,T.Hill,12,0.0,0.0,0.0,2.0,00-0033357,17.0,0.0,0.0,1.7,NO,ATL,16.592000102996828,1.8866666555404663,13.55,1.8866666555404663,4.928666567802431,3.0419999122619643,2.495066637992859
00-0033357,T.Hill,16,38.0,1.0,0.0,1.0,00-0033357,42.0,0.0,1.0,7.7199993,NO,NYJ,17.87999963760376,1.8400000035762787,13.793646,1.8400000035762787,5.92635378241539,4.086353778839111,2.657270759344101
00-0033662,C.Rush,4,52.0,0.0,0.0,13.0,,0.0,0.0,0.0,2.08,BAL,KC,13.375000715255737,1.8400000035762787,15.64,1.8400000035762787,-0.4249996244907379,-2.2649996280670166,1.3870000779628753
00-0033662,C.Rush,5,179.0,0.0,3.0,21.0,,0.0,0.0,0.0,1.1599998,BAL,HOU,11.450000166893005,2.1949999928474426,16.651785,2.1949999928474426,-3.006784737110138,-5.201784729957581,1.1546430468559266
00-0033662,C.Rush,6,72.0,0.0,1.0,19.0,00-0033662,0.0,0.0,1.0,-1.1199999,BAL,LA,16.82400016784668,1.73499995470047,15.825,1.73499995470047,2.7340003132820136,0.9990003585815437,1.9348000264167786
00-0033869,M.Trubisky,2,32.0,0.0,0.0,2.0,00-0033869,-3.0,0.0,0.0,0.97999996,BUF,NYJ,20.009999752044678,1.6466666062672932,16.66625,1.6466666062672932,4.990416129430135,3.343749523162842,2.315416510899862
00-0033869,M.Trubisky,8,22.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.88,BUF,CAR,12.429999446868896,1.4066665768623352,15.449999,1.4066665768623352,-1.613332831859589,-3.019999408721924,0.8026666951179503
